"Asset Type","Asset","Source","Harness","Last Updated UTC","Path Relative to Home","Kind","Source Relative Path"
"skills","retrospective-stinger","vibe-coding-tools local agents",".agents","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.agents/skills/retrospective-stinger","directory",".agents/skills/retrospective-stinger"
"skills","retrospective-stinger","vibe-coding-tools local cursor",".cursor","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.cursor/skills/retrospective-stinger","directory",".cursor/skills/retrospective-stinger"
"skills","retrospective-weapon","legion-suite cursor",".cursor","5/22/2026 11:01:56 PM","GitHub/legion-suite/.cursor/skills/retrospective-weapon","directory",".cursor/skills/retrospective-weapon"
"skills","review-funnels-g2-stinger","user global claude","","6/18/2026 5:54:43 AM",".claude/skills/review-funnels-g2-stinger","directory","skills/review-funnels-g2-stinger"
"skills","review-funnels-g2-weapon","legion-suite cursor",".cursor","5/22/2026 11:01:56 PM","GitHub/legion-suite/.cursor/skills/review-funnels-g2-weapon","directory",".cursor/skills/review-funnels-g2-weapon"
"skills","routine-architect","littlebird-skills","","8/17/2026 12:21:46 PM","GitHub/littlebird-skills/skills/routine-architect","directory","skills/routine-architect"
"skills","runbook-writing-stinger","user global claude","","6/18/2026 5:57:26 AM",".claude/skills/runbook-writing-stinger","directory","skills/runbook-writing-stinger"
"skills","runbook-writing-stinger","user global agents","","8/14/2026 11:10:35 AM",".agents/skills/runbook-writing-stinger","directory","skills/runbook-writing-stinger"
"skills","runbook-writing-stinger","user global cursor","","8/17/2026 5:13:54 AM",".cursor/skills/runbook-writing-stinger","directory","skills/runbook-writing-stinger"
"skills","runbook-writing-stinger","vibe-coding-tools canonical",".claude","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.claude/skills/runbook-writing-stinger","directory",".claude/skills/runbook-writing-stinger"
"skills","runbook-writing-stinger","vibe-coding-tools local agents",".agents","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.agents/skills/runbook-writing-stinger","directory",".agents/skills/runbook-writing-stinger"
"skills","runbook-writing-stinger","vibe-coding-tools local cursor",".cursor","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.cursor/skills/runbook-writing-stinger","directory",".cursor/skills/runbook-writing-stinger"
"skills","runbook-writing-weapon","legion-suite cursor",".cursor","5/22/2026 11:01:56 PM","GitHub/legion-suite/.cursor/skills/runbook-writing-weapon","directory",".cursor/skills/runbook-writing-weapon"
"skills","rust-stinger","vibe-coding-tools canonical",".claude","9/5/2026 9:53:41 AM","GitHub/vibe-coding-tools/.claude/skills/rust-stinger","directory",".claude/skills/rust-stinger"
"skills","rust-stinger","vibe-coding-tools local agents",".agents","9/5/2026 9:53:41 AM","GitHub/vibe-coding-tools/.agents/skills/rust-stinger","directory",".agents/skills/rust-stinger"
"skills","rust-stinger","vibe-coding-tools local cursor",".cursor","9/5/2026 9:53:42 AM","GitHub/vibe-coding-tools/.cursor/skills/rust-stinger","directory",".cursor/skills/rust-stinger"
"skills","said-it-already","littlebird-skills","","8/17/2026 12:21:46 PM","GitHub/littlebird-skills/skills/said-it-already","directory","skills/said-it-already"
"skills","screenpipe-api","user global claude","","9/2/2026 3:15:36 AM",".claude/skills/screenpipe-api","directory","skills/screenpipe-api"
"skills","screenpipe-api","user global codex","","9/2/2026 3:15:36 AM",".codex/skills/screenpipe-api","directory","skills/screenpipe-api"
"skills","screenpipe-api","user global cursor","","9/2/2026 3:15:36 AM",".cursor/skills/screenpipe-api","directory","skills/screenpipe-api"
"skills","screenpipe-cli","user global claude","","8/29/2026 10:54:28 PM",".claude/skills/screenpipe-cli","directory","skills/screenpipe-cli"
"skills","screenpipe-cli","user global codex","","8/29/2026 10:54:28 PM",".codex/skills/screenpipe-cli","directory","skills/screenpipe-cli"
"skills","screenpipe-cli","user global cursor","","8/29/2026 10:54:28 PM",".cursor/skills/screenpipe-cli","directory","skills/screenpipe-cli"
"skills","security-stinger","user global cursor","","8/17/2026 5:13:54 AM",".cursor/skills/security-stinger","directory","skills/security-stinger"
"skills","security-stinger","user global claude","","8/17/2026 5:14:14 AM",".claude/skills/security-stinger","directory","skills/security-stinger"
"skills","security-stinger","user global agents","","8/31/2026 7:03:18 AM",".agents/skills/security-stinger","directory","skills/security-stinger"
"skills","security-stinger","vibe-coding-tools canonical",".claude","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.claude/skills/security-stinger","directory",".claude/skills/security-stinger"
"skills","security-stinger","vibe-coding-tools local agents",".agents","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.agents/skills/security-stinger","directory",".agents/skills/security-stinger"
"skills","security-stinger","vibe-coding-tools local cursor",".cursor","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.cursor/skills/security-stinger","directory",".cursor/skills/security-stinger"
"skills","security-weapon","legion-suite cursor",".cursor","5/22/2026 11:01:56 PM","GitHub/legion-suite/.cursor/skills/security-weapon","directory",".cursor/skills/security-weapon"
"skills","sentry-stinger","user global cursor","","8/17/2026 5:13:54 AM",".cursor/skills/sentry-stinger","directory","skills/sentry-stinger"
"skills","sentry-stinger","user global agents","","8/17/2026 5:14:05 AM",".agents/skills/sentry-stinger","directory","skills/sentry-stinger"
"skills","sentry-stinger","user global claude","","8/17/2026 5:14:14 AM",".claude/skills/sentry-stinger","directory","skills/sentry-stinger"
"skills","sentry-stinger","vibe-coding-tools canonical",".claude","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.claude/skills/sentry-stinger","directory",".claude/skills/sentry-stinger"
"skills","sentry-stinger","vibe-coding-tools local agents",".agents","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.agents/skills/sentry-stinger","directory",".agents/skills/sentry-stinger"
"skills","sentry-stinger","vibe-coding-tools local cursor",".cursor","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.cursor/skills/sentry-stinger","directory",".cursor/skills/sentry-stinger"
"skills","seo-aeo-stinger","user global cursor","","8/17/2026 5:13:54 AM",".cursor/skills/seo-aeo-stinger","directory","skills/seo-aeo-stinger"
"skills","seo-aeo-stinger","user global agents","","8/17/2026 5:14:05 AM",".agents/skills/seo-aeo-stinger","directory","skills/seo-aeo-stinger"
"skills","seo-aeo-stinger","user global claude","","8/17/2026 5:14:14 AM",".claude/skills/seo-aeo-stinger","directory","skills/seo-aeo-stinger"
"skills","seo-aeo-stinger","vibe-coding-tools canonical",".claude","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.claude/skills/seo-aeo-stinger","directory",".claude/skills/seo-aeo-stinger"
"skills","seo-aeo-stinger","vibe-coding-tools local agents",".agents","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.agents/skills/seo-aeo-stinger","directory",".agents/skills/seo-aeo-stinger"
"skills","seo-aeo-stinger","vibe-coding-tools local cursor",".cursor","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.cursor/skills/seo-aeo-stinger","directory",".cursor/skills/seo-aeo-stinger"
"skills","seo-aeo-weapon","legion-suite cursor",".cursor","5/22/2026 11:01:56 PM","GitHub/legion-suite/.cursor/skills/seo-aeo-weapon","directory",".cursor/skills/seo-aeo-weapon"
"skills","shadcn-svelte-stinger","user global cursor","","8/17/2026 5:13:54 AM",".cursor/skills/shadcn-svelte-stinger","directory","skills/shadcn-svelte-stinger"
"skills","shadcn-svelte-stinger","user global claude","","8/17/2026 5:14:14 AM",".claude/skills/shadcn-svelte-stinger","directory","skills/shadcn-svelte-stinger"
"skills","shadcn-svelte-stinger","vibe-coding-tools canonical",".claude","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.claude/skills/shadcn-svelte-stinger","directory",".claude/skills/shadcn-svelte-stinger"
"skills","shadcn-svelte-stinger","vibe-coding-tools local agents",".agents","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.agents/skills/shadcn-svelte-stinger","directory",".agents/skills/shadcn-svelte-stinger"
"skills","shadcn-svelte-stinger","vibe-coding-tools local cursor",".cursor","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.cursor/skills/shadcn-svelte-stinger","directory",".cursor/skills/shadcn-svelte-stinger"
"skills","shadcn-svelte-stinger","user global agents","","9/4/2026 10:48:42 PM",".agents/skills/shadcn-svelte-stinger","directory","skills/shadcn-svelte-stinger"
"skills","skill-suggester","littlebird-skills","","8/17/2026 12:21:46 PM","GitHub/littlebird-skills/skills/skill-suggester","directory","skills/skill-suggester"
"skills","slack-app-stinger","user global claude","","6/18/2026 5:54:43 AM",".claude/skills/slack-app-stinger","directory","skills/slack-app-stinger"
"skills","slack-app-stinger","user global agents","","8/14/2026 11:10:36 AM",".agents/skills/slack-app-stinger","directory","skills/slack-app-stinger"
"skills","slack-app-stinger","user global cursor","","8/17/2026 5:13:54 AM",".cursor/skills/slack-app-stinger","directory","skills/slack-app-stinger"
"skills","slack-app-stinger","vibe-coding-tools canonical",".claude","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.claude/skills/slack-app-stinger","directory",".claude/skills/slack-app-stinger"
"skills","slack-app-stinger","vibe-coding-tools local agents",".agents","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.agents/skills/slack-app-stinger","directory",".agents/skills/slack-app-stinger"
"skills","slack-app-stinger","vibe-coding-tools local cursor",".cursor","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.cursor/skills/slack-app-stinger","directory",".cursor/skills/slack-app-stinger"
"skills","slack-app-weapon","legion-suite cursor",".cursor","5/22/2026 11:01:56 PM","GitHub/legion-suite/.cursor/skills/slack-app-weapon","directory",".cursor/skills/slack-app-weapon"
"skills","social-media-marketing-organic-stinger","user global claude","","6/18/2026 5:54:43 AM",".claude/skills/social-media-marketing-organic-stinger","directory","skills/social-media-marketing-organic-stinger"
"skills","social-media-marketing-organic-weapon","legion-suite cursor",".cursor","5/22/2026 11:01:56 PM","GitHub/legion-suite/.cursor/skills/social-media-marketing-organic-weapon","directory",".cursor/skills/social-media-marketing-organic-weapon"
"skills","sop-forge","littlebird-skills","","8/17/2026 12:21:46 PM","GitHub/littlebird-skills/skills/sop-forge","directory","skills/sop-forge"
"skills","status-page-stinger","user global claude","","6/18/2026 5:54:43 AM",".claude/skills/status-page-stinger","directory","skills/status-page-stinger"
"skills","status-page-stinger","user global agents","","8/14/2026 11:10:36 AM",".agents/skills/status-page-stinger","directory","skills/status-page-stinger"
"skills","status-page-stinger","user global cursor","","8/17/2026 5:13:54 AM",".cursor/skills/status-page-stinger","directory","skills/status-page-stinger"
"skills","status-page-stinger","vibe-coding-tools canonical",".claude","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.claude/skills/status-page-stinger","directory",".claude/skills/status-page-stinger"
"skills","status-page-stinger","vibe-coding-tools local agents",".agents","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.agents/skills/status-page-stinger","directory",".agents/skills/status-page-stinger"
"skills","status-page-stinger","vibe-coding-tools local cursor",".cursor","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.cursor/skills/status-page-stinger","directory",".cursor/skills/status-page-stinger"
"skills","status-page-weapon","legion-suite cursor",".cursor","5/22/2026 11:01:56 PM","GitHub/legion-suite/.cursor/skills/status-page-weapon","directory",".cursor/skills/status-page-weapon"
"skills","support-response-stinger","vibe-coding-tools canonical",".claude","9/4/2026 4:23:40 AM","GitHub/vibe-coding-tools/.claude/skills/support-response-stinger","directory",".claude/skills/support-response-stinger"
"skills","support-response-stinger","vibe-coding-tools local agents",".agents","9/4/2026 4:23:40 AM","GitHub/vibe-coding-tools/.agents/skills/support-response-stinger","directory",".agents/skills/support-response-stinger"
"skills","support-response-stinger","user global claude","","9/5/2026 8:41:50 AM",".claude/skills/support-response-stinger","directory","skills/support-response-stinger"
"skills","support-response-stinger","vibe-coding-tools local cursor",".cursor","9/5/2026 9:53:42 AM","GitHub/vibe-coding-tools/.cursor/skills/support-response-stinger","directory",".cursor/skills/support-response-stinger"
"skills","svelte-stinger","user global cursor","","8/17/2026 5:13:54 AM",".cursor/skills/svelte-stinger","directory","skills/svelte-stinger"
"skills","svelte-stinger","user global claude","","8/17/2026 5:14:14 AM",".claude/skills/svelte-stinger","directory","skills/svelte-stinger"
"skills","svelte-stinger","vibe-coding-tools canonical",".claude","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.claude/skills/svelte-stinger","directory",".claude/skills/svelte-stinger"
"skills","svelte-stinger","vibe-coding-tools local agents",".agents","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.agents/skills/svelte-stinger","directory",".agents/skills/svelte-stinger"
"skills","svelte-stinger","vibe-coding-tools local cursor",".cursor","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.cursor/skills/svelte-stinger","directory",".cursor/skills/svelte-stinger"
"skills","svelte-stinger","user global agents","","9/4/2026 10:48:41 PM",".agents/skills/svelte-stinger","directory","skills/svelte-stinger"
"skills","tailscale-stinger","user global cursor","","8/17/2026 5:13:54 AM",".cursor/skills/tailscale-stinger","directory","skills/tailscale-stinger"
"skills","tailscale-stinger","user global agents","","8/17/2026 5:14:05 AM",".agents/skills/tailscale-stinger","directory","skills/tailscale-stinger"
"skills","tailscale-stinger","user global claude","","8/17/2026 5:14:14 AM",".claude/skills/tailscale-stinger","directory","skills/tailscale-stinger"
"skills","tailscale-stinger","vibe-coding-tools canonical",".claude","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.claude/skills/tailscale-stinger","directory",".claude/skills/tailscale-stinger"
"skills","tailscale-stinger","vibe-coding-tools local agents",".agents","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.agents/skills/tailscale-stinger","directory",".agents/skills/tailscale-stinger"
"skills","tailscale-stinger","vibe-coding-tools local cursor",".cursor","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.cursor/skills/tailscale-stinger","directory",".cursor/skills/tailscale-stinger"
"skills","tailwind-stinger","user global cursor","","8/17/2026 5:13:54 AM",".cursor/skills/tailwind-stinger","directory","skills/tailwind-stinger"
"skills","tailwind-stinger","user global agents","","8/17/2026 5:14:06 AM",".agents/skills/tailwind-stinger","directory","skills/tailwind-stinger"
"skills","tailwind-stinger","user global claude","","8/17/2026 5:14:14 AM",".claude/skills/tailwind-stinger","directory","skills/tailwind-stinger"
"skills","tailwind-stinger","vibe-coding-tools canonical",".claude","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.claude/skills/tailwind-stinger","directory",".claude/skills/tailwind-stinger"
"skills","tailwind-stinger","vibe-coding-tools local agents",".agents","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.agents/skills/tailwind-stinger","directory",".agents/skills/tailwind-stinger"
